Frecuencia(Hz),mm/Seg(PC)
1823.438,0.0696
1825,0.092069
1826.563,0.065489
1828.125,0.070696
1829.688,0.08056
1831.25,0.259766
1832.813,0.237844
1834.375,0.073436
1835.938,0.096453
1837.5,0.088233
1839.063,0.063023
1840.625,0.068504
1842.188,0.071792
1843.75,0.050145
1845.313,0.08604
1846.875,0.249901
1848.438,0.320049
1850,0.14468
1851.563,0.15564
1853.125,0.124951
1854.688,0.051789
1856.25,0.074532
1857.813,0.126047
1859.375,0.146872
1860.938,0.113442
1862.5,0.087137
1864.063,0.067682
1865.625,0.049597
1867.188,0.093165
1868.75,0.126047
1870.313,0.16112
1871.875,0.442807
1873.438,1.131131
1875,1.017141
1876.563,0.282783
1878.125,0.115634
1879.688,0.051241
1881.25,0.057269
1882.813,0.082752
1884.375,0.088781
1885.938,0.080012
1887.5,0.073436
1889.063,0.094261
1890.625,0.083848
1892.188,0.0696
1893.75,0.063023
1895.313,0.070696
1896.875,0.070696
1898.438,0.101385
1900,0.143583
1901.563,0.102481
1903.125,0.055351
1904.688,0.039458
1906.25,0.054803
1907.813,0.051241
1909.375,0.068504
1910.938,0.082752
1912.5,0.08604
1914.063,0.073436
1915.625,0.090973
1917.188,0.126047
1918.75,0.096453
1920.313,0.068504
1921.875,0.111798
1923.438,0.07234
1925,0.068504
1926.563,0.141391
1928.125,0.130979
1929.688,0.135363
1931.25,0.482265
1932.813,1.008373
1934.375,0.644482
1935.938,0.184138
1937.5,0.076724
1939.063,0.058913
1940.625,0.055351
1942.188,0.052337
1943.75,0.047678
1945.313,0.057817
1946.875,0.226884
1948.438,0.377044
1950,0.207155
1951.563,0.103577
1953.125,0.063571
1954.688,0.062475
1956.25,0.056721
1957.813,0.056721
1959.375,0.044116
1960.938,0.051789
1962.5,0.083848
1964.063,0.092069
1965.625,0.149064
1967.188,0.261958
1968.75,0.179753
1970.313,0.064119
1971.875,0.033841
1973.438,0.030416
1975,0.035348
1976.563,0.026853
1978.125,0.055351
1979.688,0.056447
1981.25,0.049049
1982.813,0.060009
1984.375,0.04028
1985.938,0.04028
1987.5,0.048227
1989.063,0.053707
1990.625,0.034252
1992.188,0.018359
1993.75,0.027949
1995.313,0.026168
1996.875,0.04439
1998.438,0.033841
2000,0.03206
2001.563,0.033293
2003.125,0.035348
2004.688,0.030005
2006.25,0.033841
2007.813,0.046034
2009.375,0.044116
2010.938,0.047678
2012.5,0.055899
2014.063,0.071792
2015.625,0.060831
2017.188,0.058913
2018.75,0.03206
2020.313,0.046034
2021.875,0.088781
2023.438,0.082752
2025,0.066585
2026.563,0.060009
2028.125,0.101385
2029.688,0.172081
2031.25,0.099193
2032.813,0.035896
2034.375,0.0348
2035.938,0.054255
2037.5,0.08604
2039.063,0.060831
2040.625,0.027675
2042.188,0.03206
2043.75,0.047678
2045.313,0.07782
2046.875,0.071792
2048.438,0.034252
2050,0.026579
2051.563,0.020688
2053.125,0.016646
2054.688,0.018085
2056.25,0.026579
2057.813,0.033841
2059.375,0.0348
2060.938,0.037266
2062.5,0.04713
2064.063,0.061379
2065.625,0.054803
2067.188,0.026305
2068.75,0.01329
2070.313,0.02014
2071.875,0.025072
2073.438,0.028909
2075,0.026168
2076.563,0.029183
2078.125,0.030005
2079.688,0.026853
2081.25,0.028223
2082.813,0.022195
2084.375,0.027949
2085.938,0.033841
2087.5,0.023839
2089.063,0.022058
2090.625,0.020414
2092.188,0.018359
2093.75,0.017948
2095.313,0.027401
2096.875,0.044938
2098.438,0.028909
2100,0.021784
2101.563,0.028634
2103.125,0.023839
2104.688,0.014317
2106.25,0.020003
2107.813,0.026168
2109.375,0.029731
2110.938,0.032745
2112.5,0.045486
2114.063,0.020414
2115.625,0.018359
2117.188,0.027401
2118.75,0.031512
2120.313,0.020414
2121.875,0.024524
2123.438,0.034252
2125,0.053159
2126.563,0.075628
2128.125,0.045486
2129.688,0.024798
2131.25,0.015071
2132.813,0.018907
2134.375,0.016372
2135.938,0.01329
2137.5,0.015893
2139.063,0.016646
2140.625,0.020414
2142.188,0.027401
2143.75,0.020414
2145.313,0.013564
2146.875,0.014865
2148.438,0.018359
2150,0.022195
2151.563,0.017674
2153.125,0.011509
2154.688,0.020414
2156.25,0.026305
2157.813,0.022469
2159.375,0.022469
2160.938,0.019729
2162.5,0.024798
2164.063,0.023565
2165.625,0.022058
2167.188,0.019729
2168.75,0.022743
2170.313,0.041376
2171.875,0.041924
2173.438,0.03617
2175,0.027675
2176.563,0.025894
2178.125,0.021784
2179.688,0.014591
2181.25,0.011029
2182.813,0.017674
2184.375,0.028634
2185.938,0.052611
2187.5,0.042472
2189.063,0.018359
2190.625,0.013564
2192.188,0.023291
2193.75,0.025072
2195.313,0.015893
2196.875,0.016646
2198.438,0.023017
2200,0.018085
2201.563,0.02562
2203.125,0.023839
2204.688,0.019455
2206.25,0.015071
2207.813,0.016372
2209.375,0.015345
2210.938,0.019729
2212.5,0.020414
2214.063,0.014112
2215.625,0.014112
2217.188,0.02014
2218.75,0.022469
2220.313,0.015071
2221.875,0.03206
2223.438,0.040828
2225,0.022469
2226.563,0.014112
2228.125,0.012262
2229.688,0.014591
2231.25,0.010002
2232.813,0.013838
2234.375,0.020688
2235.938,0.017126
2237.5,0.012536
2239.063,0.015345
